datetime,open,high,low,close,adj_close,volume,daily_return,return_5d,return_10d,return_20d,return_40d,close_mean_5d,close_std_5d,close_min_5d,close_max_5d,return_mean_5d,return_std_5d,volume_mean_5d,volume_std_5d,close_mean_10d,close_std_10d,close_min_10d,close_max_10d,return_mean_10d,return_std_10d,volume_mean_10d,volume_std_10d,close_mean_20d,close_std_20d,close_min_20d,close_max_20d,return_mean_20d,return_std_20d,volume_mean_20d,volume_std_20d,price_position_5d,pct_from_high_5d,pct_from_low_5d,price_position_10d,pct_from_high_10d,pct_from_low_10d,price_position_20d,pct_from_high_20d,pct_from_low_20d,volume_change,volume_change_5d,volume_ratio_5d,volume_ratio_10d,volume_ratio_20d,hl_pct_5d,hl_pct_10d,hl_pct_20d,realized_vol_10d,realized_vol_20d,adj_close_lag1,adj_close_lag2,adj_close_lag3,adj_close_lag5,adj_close_lag7,adj_close_lag10,daily_return_lag1,daily_return_lag2,daily_return_lag3,daily_return_lag5,daily_return_lag7,daily_return_lag10,volume_lag1,volume_lag2,volume_lag3,volume_lag5,volume_lag7,volume_lag10,high_lag1,high_lag2,high_lag3,high_lag5,high_lag7,high_lag10,low_lag1,low_lag2,low_lag3,low_lag5,low_lag7,low_lag10
2010-03-01,12.395000457763672,12.395000457763672,12.395000457763672,12.395000457763672,12.162867546081543,0,0.0,-0.04580444173306886,0.039848932070308374,0.10324911015189375,-0.07014223945853759,12.06081428527832,0.24784275473336728,11.618258476257324,12.197210311889648,-0.008740169136081489,0.038492992031507856,86.6,54.52338947644447,12.35666790008545,0.36037406828638296,11.618258476257324,12.746724128723145,0.004596189728319588,0.03929182086815924,79.3,59.725390096861204,11.984765148162841,0.5039917811685286,11.024588584899902,12.746724128723145,0.0053599878557333055,0.030612692325437427,43.1,57.39878964430908,0.9406811187023737,-0.0028156246306971057,0.04687527571093468,0.48261022726574476,-0.045804441697134525,0.04687527571093468,0.6609694333611512,-0.045804441697134525,0.10324911005824028,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6237383194562841,0.48596142513145807,12.162867546081543,12.162867546081543,11.618258476257324,12.746724128723145,12.516124725341797,11.69676399230957,0.0,0.04687527575128092,-0.04746592219271406,0.0,-0.0031261051810278495,0.0,100.0,100.0,150.0,100.0,160.0,0.0,12.395000457763672,12.395000457763672,11.84000015258789,12.989999771118164,12.755000114440918,11.920000076293945,12.395000457763672,12.395000457763672,11.84000015258789,12.989999771118164,12.755000114440918,11.920000076293945
2010-03-03,12.885000228881836,12.885000228881836,12.885000228881836,12.885000228881836,12.643688201904297,20,0.0,0.08826019215724168,0.00703396452968974,0.14686258852525658,-0.009608121981517614,12.355195808410645,0.2633563193085492,12.162867546081543,12.643688201904297,0.017281425157182007,0.023805568500891817,48.0,48.16637831516976,12.360102081298828,0.36174093011632014,11.618258476257324,12.746724128723145,0.0011129084649265874,0.03020007208139737,83.3,54.160358607051975,12.146675109863281,0.4184137335782795,11.618258476257324,12.746724128723145,0.0073365803574647614,0.03151144322926099,41.65,56.705402137530186,0.999999979202225,0.0,0.039531850002127104,0.9086937775371003,-0.008083326013609712,0.08826019208127481,0.9086937775371003,-0.008083326013609712,0.08826019208127481,0.0,-0.8666666666666667,0.4166666665798611,0.24009603838654311,0.48019207671544006,0.0,0.0,0.0,0.4794112818216134,0.5002286534241281,12.643688201904297,12.162867546081543,12.162867546081543,11.618258476257324,12.746724128723145,12.555374145507812,0.03953185003462911,0.0,0.0,-0.04746592219271406,0.0,-0.011205710001650826,20.0,0.0,100.0,150.0,100.0,0.0,12.885000228881836,12.395000457763672,12.395000457763672,11.84000015258789,12.989999771118164,12.795000076293945,12.885000228881836,12.395000457763672,12.395000457763672,11.84000015258789,12.989999771118164,12.795000076293945
2010-03-04,12.885000228881836,12.885000228881836,12.885000228881836,12.885000228881836,12.643688201904297,0,0.0,0.03953185003462911,0.010191930758265633,0.07779202780402694,-0.009608121981517614,12.451359939575195,0.2633563193085492,12.162867546081543,12.643688201904297,0.007906370006925822,0.017679180790751592,28.0,41.47288270665611,12.372858428955078,0.3700089012417904,11.618258476257324,12.746724128723145,0.0014255189830293725,0.03016747928683543,67.3,52.59499342459658,12.192304420471192,0.4204641115079084,11.618258476257324,12.746724128723145,0.004132318359815779,0.028556978297220193,41.65,56.705402137530186,0.999999979202225,0.0,0.039531850002127104,0.9086937775371003,-0.008083326013609712,0.08826019208127481,0.9086937775371003,-0.008083326013609712,0.08826019208127481,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47889388724795234,0.4533279766194803,12.643688201904297,12.643688201904297,12.162867546081543,12.162867546081543,12.197210311889648,12.516124725341797,0.0,0.03953185003462911,0.0,0.04687527575128092,-0.0431101992389743,-0.0031261051810278495,20.0,20.0,0.0,100.0,83.0,160.0,12.885000228881836,12.885000228881836,12.395000457763672,12.395000457763672,12.430000305175781,12.755000114440918,12.885000228881836,12.885000228881836,12.395000457763672,12.395000457763672,12.430000305175781,12.755000114440918
2010-03-09,12.390000343322754,12.390000343322754,12.390000343322754,12.390000343322754,12.157958030700684,320,-0.05419868044524068,-0.03841681030464328,-0.0032181359659513298,0.029069656685729584,-0.03051658990902617,12.45822868347168,0.36547257539143907,11.991145133972168,12.854663848876953,-0.00675916644032537,0.05137741012206551,112.0,148.72793954062584,12.304169273376464,0.3798534193153875,11.618258476257324,12.854663848876953,0.000514537139156912,0.04320160705227408,93.0,109.34654391733966,12.270315647125244,0.41608985527810477,11.618258476257324,12.854663848876953,0.00208700955074041,0.03733585538542185,68.65,89.5405083276782,0.1931780885781128,-0.054198680403078014,0.013911339970092083,0.43650695963477054,-0.054198680403078014,0.04645270675305975,0.43650695963477054,-0.054198680403078014,0.04645270675305975,0.4545454545454546,15.0,2.857142856887755,3.4408602146837786,4.661325563778394,0.0,0.0,0.0,0.6858042509919084,0.5926883300141869,12.854663848876953,11.991145133972168,12.643688201904297,12.643688201904297,12.162867546081543,12.197210311889648,0.07201303172107787,-0.051610183477464044,0.0,0.03953185003462911,0.0,-0.0431101992389743,220.0,0.0,0.0,20.0,100.0,83.0,13.100000381469727,12.220000267028809,12.885000228881836,12.885000228881836,12.395000457763672,12.430000305175781,13.100000381469727,12.220000267028809,12.885000228881836,12.885000228881836,12.395000457763672,12.430000305175781
2010-03-10,13.100000381469727,13.100000381469727,13.100000381469727,13.100000381469727,12.854663848876953,100,0.05730450922901542,0.016686242463720413,0.10641916558719222,0.08758821717275467,0.0925771001650244,12.500423812866211,0.40253704056973016,11.991145133972168,12.854663848876953,0.004701735405477714,0.059076771952067765,128.0,140.42791745233586,12.427809810638427,0.3296965630186683,11.991145133972168,12.854663848876953,0.01099158028132986,0.04297635239851476,88.0,107.57942802103642,12.322077751159668,0.421404656644276,11.618258476257324,12.854663848876953,0.004931465609549229,0.03931633863979366,73.65,88.28856694177135,0.9999999884194751,0.0,0.0720130316610226,0.9999999884194751,0.0,0.0720130316610226,0.9999999919120378,0.0,0.10641916549559582,-0.6875,4.0,0.7812499999389648,1.1363636362345042,1.3577732516825833,0.0,0.0,0.0,0.6822284442188657,0.624127527014961,12.157958030700684,12.854663848876953,11.991145133972168,12.643688201904297,12.162867546081543,11.618258476257324,-0.05419868044524068,0.07201303172107787,-0.051610183477464044,0.0,0.0,-0.04746592219271406,320.0,220.0,0.0,20.0,0.0,150.0,12.390000343322754,13.100000381469727,12.220000267028809,12.885000228881836,12.395000457763672,11.84000015258789,12.390000343322754,13.100000381469727,12.220000267028809,12.885000228881836,12.395000457763672,11.84000015258789
2010-03-16,12.869999885559082,12.869999885559082,12.869999885559082,12.869999885559082,12.628971099853516,1,-0.0038701252493157368,0.038741133006336526,-0.0011639880559981552,-0.005409606486540763,0.12598461953269857,12.72709789276123,0.08441186899515649,12.628971099853516,12.854663848876953,0.007930345079006695,0.027792138018798446,90.2,124.3189446544655,12.592663288116455,0.28742320659844783,11.991145133972168,12.854663848876953,0.0005855893193406625,0.0397039309524873,101.1,129.7385833127525,12.471966981887817,0.3379115052841145,11.618258476257324,12.854663848876953,0.0002889633920510837,0.03443967351306049,91.2,98.07118789296324,0.0,-0.017557265713142898,0.0,0.738635940930727,-0.017557265713142898,0.05319141401619815,0.8174605495931667,-0.017557265713142898,0.08699347021687583,-0.98,-0.996875,0.011086474499879548,0.009891196833838656,0.010964912279499462,0.0,0.0,0.0,0.6302803642317676,0.5467128680988974,12.6780366897583,12.736908912658691,12.736908912658691,12.157958030700684,11.991145133972168,12.643688201904297,-0.004622175074352586,0.0,-0.009160483510313622,-0.05419868044524068,-0.051610183477464044,0.03953185003462911,50.0,0.0,300.0,320.0,0.0,20.0,12.920000076293945,12.979999542236328,12.979999542236328,12.390000343322754,12.220000267028809,12.885000228881836,12.920000076293945,12.979999542236328,12.979999542236328,12.390000343322754,12.220000267028809,12.885000228881836
2010-03-17,12.770000457763672,12.770000457763672,12.770000457763672,12.770000457763672,12.530844688415527,82,-0.007769945046364635,-0.02519079178330408,-0.008924888979133017,-0.0019537018019539776,0.11723578091587772,12.662334060668945,0.08627272429463316,12.530844688415527,12.736908912658691,-0.005084545776069316,0.003583498544889074,86.6,124.22479623650044,12.581378936767578,0.2874125043305999,11.991145133972168,12.854663848876953,-0.00019140518529580096,0.03979259287969464,107.3,126.88231642834333,12.470740509033202,0.3376372444014991,11.618258476257324,12.854663848876953,0.00046075163981539323,0.03438784928215143,95.3,95.74423165254865,0.0,-0.016178511245894218,0.0,0.6250004069140118,-0.02519079176370748,0.045008174612469025,0.7380962789280849,-0.02519079176370748,0.07854759069422126,81.0,-0.18000000000000005,0.9468822169807297,0.7642124882791974,0.860440713445914,0.0,0.0,0.0,0.6316878286926695,0.5458901839376622,12.628971099853516,12.6780366897583,12.736908912658691,12.854663848876953,12.854663848876953,12.643688201904297,-0.0038701252493157368,-0.004622175074352586,0.0,0.05730450922901542,0.07201303172107787,0.0,1.0,50.0,0.0,100.0,220.0,20.0,12.869999885559082,12.920000076293945,12.979999542236328,13.100000381469727,13.100000381469727,12.885000228881836,12.869999885559082,12.920000076293945,12.979999542236328,13.100000381469727,13.100000381469727,12.885000228881836
2010-03-18,13.329999923706055,13.329999923706055,13.329999923706055,13.329999923706055,13.080352783203125,2250,0.043852438399113236,0.026964459972160126,0.034536171275803884,0.045080092300368246,0.08816325863535468,12.731022834777832,0.20937970127604166,12.530844688415527,13.080352783203125,0.005518038605816056,0.02160733105428873,476.6,991.9661284539911,12.62504539489746,0.32820697874275145,11.991145133972168,13.080352783203125,0.0041938386546155225,0.04216182306725449,332.3,684.6160399977657,12.49895191192627,0.3641593780633685,11.618258476257324,13.080352783203125,0.0028096788188224477,0.035709045844159584,199.8,491.73769216395937,0.9999999818019062,0.0,0.043852438364117674,0.9999999908190143,0.0,0.09083433117966144,0.999999993160496,0.0,0.12584453243790722,26.4390243902439,6.5,4.720939991508163,6.770990069010804,11.261261260697633,0.0,0.0,0.0,0.6692981919423712,0.5668635291543047,12.530844688415527,12.628971099853516,12.6780366897583,12.736908912658691,12.157958030700684,12.643688201904297,-0.007769945046364635,-0.0038701252493157368,-0.004622175074352586,-0.009160483510313622,-0.05419868044524068,0.0,82.0,1.0,50.0,300.0,320.0,0.0,12.770000457763672,12.869999885559082,12.920000076293945,12.979999542236328,12.390000343322754,12.885000228881836,12.770000457763672,12.869999885559082,12.920000076293945,12.979999542236328,12.390000343322754,12.885000228881836
2010-03-23,12.579999923706055,12.579999923706055,12.579999923706055,12.579999923706055,12.344402313232422,0,0.0,-0.022533014318513622,0.015335164183075678,0.012067677573722957,0.07705519930737204,12.676070976257325,0.37682437474255914,12.344402313232422,13.080352783203125,-0.004036263119113315,0.03559342459328157,531.4,969.9122640734058,12.701584434509277,0.25884299351564466,12.344402313232422,13.080352783203125,0.0019470409799466903,0.030759241644951255,310.8,692.1290502660773,12.50287685394287,0.37635991247255407,11.618258476257324,13.080352783203125,0.0012307890595518011,0.03650728011212199,201.9,495.0373616947353,0.0,-0.05626380890530117,0.0,0.0,-0.05626380890530117,0.0,0.4966463712764814,-0.05626380890530117,0.06250023080774265,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48828782345689403,0.5795351053202941,12.344402313232422,13.080352783203125,13.080352783203125,12.628971099853516,12.736908912658691,12.157958030700684,-0.056263808948315175,0.0,0.043852438399113236,-0.0038701252493157368,0.0,-0.05419868044524068,325.0,0.0,2250.0,1.0,0.0,320.0,12.579999923706055,13.329999923706055,13.329999923706055,12.869999885559082,12.979999542236328,12.390000343322754,12.579999923706055,13.329999923706055,13.329999923706055,12.869999885559082,12.979999542236328,12.390000343322754
2010-03-25,13.350000381469727,13.350000381469727,13.350000381469727,13.350000381469727,13.099983215332031,80,0.06800036013828947,0.0015007570861631514,0.02850568416270094,0.07704726419983055,0.14298000623232077,12.627007675170898,0.42407534920106493,12.265897750854492,13.099983215332031,0.001075404796387902,0.04422761096091118,84.0,138.71733849811278,12.679015254974365,0.3200289792426702,12.265897750854492,13.099983215332031,0.003296721701101979,0.03289913169119116,280.3,699.0703429873453,12.582114601135254,0.33088840363551625,11.991145133972168,13.099983215332031,0.004342363028136192,0.03641154410797775,194.15,496.9216050635627,0.999999988010821,0.0,0.06800036008285082,0.999999988010821,0.0,0.06800036008285082,0.9999999909815509,0.0,0.09247140853075783,4.333333333333333,-0.9644444444444444,0.9523809522675738,0.2854084908924221,0.4120525366772056,0.0,0.0,0.0,0.5222575248291338,0.5780153433694099,12.265897750854492,12.344402313232422,12.344402313232422,13.080352783203125,12.628971099853516,12.736908912658691,-0.0063595272080347875,0.0,-0.056263808948315175,0.043852438399113236,-0.0038701252493157368,-0.009160483510313622,15.0,0.0,325.0,2250.0,1.0,300.0,12.5,12.579999923706055,12.579999923706055,13.329999923706055,12.869999885559082,12.979999542236328,12.5,12.579999923706055,12.579999923706055,13.329999923706055,12.869999885559082,12.979999542236328
